Fecha;Hora;Airpressure;AirTemp;BatteryVolt;CurrDir;CurrSpeed;GlobalRadia;hm0;hm0a;hm0b;hmax;latitude;Latitude;longitude;Longitude;mdir;mdira;mdirb;tp;WaterTemp;WindDir;WindGust;WindSP
04/01/2019;22:00:00;1037,305;7,656;12,5;269,297;19,629;0;0,625;0,313;0,625;0,938;43,468;43,468;-2,886;-2,886;0;305,156;12,656;13,32;14,406;96,328;3,711;2,148
04/01/2019;23:00:00;1037,305;7,744;12,5;267,539;19,336;0;0,703;0,234;0,703;1,094;43,468;43,468;-2,886;-2,886;12,656;306,563;16,875;6,133;14,406;111,797;4,688;3,125
05/01/2019;0:00:00;1036,816;7,393;12,5;266,484;15,527;0;0,625;0,234;0,625;0,938;43,468;43,468;-2,886;-2,886;7,031;303,75;18,281;5,055;14,242;140,625;4,102;2,148
05/01/2019;1:00:00;1036,816;7,129;12,5;255,938;21,094;0;0,703;0,234;0,703;1,094;43,468;43,468;-2,886;-2,886;5,625;302,344;12,656;5,773;14,242;168,75;3,711;2,148
05/01/2019;2:00:00;1037,305;7,656;12,5;254,883;26,074;0;0,703;0,156;0,703;1,797;43,468;43,468;-2,886;-2,886;11,25;307,969;15,469;6,133;14,242;113,906;4,102;2,734
05/01/2019;3:00:00;1037,305;7,656;12,5;255,938;36,914;0;0,703;0,234;0,703;1,172;43,468;43,468;-2,886;-2,886;2,813;307,969;11,25;5,504;14,242;109,688;4,688;3,516
05/01/2019;4:00:00;1037,305;6,865;12,5;254,18;35,742;0;0,703;0,234;0,703;1,25;43,468;43,468;-2,886;-2,886;5,625;307,969;12,656;5,863;14,242;158,203;3,711;2,539
05/01/2019;5:00:00;1036,816;7,041;12,344;261,563;32,227;0;0,703;0,313;0,625;1,016;43,468;43,468;-2,886;-2,886;357,188;305,156;14,063;12,961;14,242;158,203;3,32;1,563
05/01/2019;6:00:00;1036,816;7,041;12,5;274,922;45,41;0;0,625;0,234;0,625;1,016;43,468;43,468;-2,886;-2,886;7,031;309,375;12,656;5,504;14,242;146,25;2,93;1,563
05/01/2019;7:00:00;1037,305;6,865;12,5;270,703;40,43;0;0,625;0,313;0,547;0,859;43,468;43,468;-2,886;-2,886;350,156;302,344;9,844;12,781;14,242;153,281;3,32;2,344
05/01/2019;8:00:00;1037,793;7,129;12,344;273,867;34,57;7,813;0,547;0,234;0,469;1,172;43,468;43,468;-2,886;-2,886;351,563;306,563;8,438;12,602;14,242;102,656;2,344;0,977
05/01/2019;9:00:00;1038,77;8,447;12,5;268,945;27,832;109,375;0,547;0,156;0,547;0,938;43,468;43,468;-2,886;-2,886;354,375;305,156;5,625;5,684;14,406;99,141;3,32;1,953
05/01/2019;10:00:00;1038,77;8,447;12,813;262,969;24,902;242,188;0,547;0,234;0,547;0,859;43,468;43,468;-2,886;-2,886;4,219;306,563;11,25;5,594;14,406;101,953;3,516;2,539
05/01/2019;11:00:00;1038,77;8,975;12,969;261,914;23,145;332,031;0,547;0,313;0,547;0,781;43,468;43,468;-2,886;-2,886;345,938;306,563;4,219;12,332;14,406;64,688;2,93;1,758
05/01/2019;12:00:00;1038,281;8,887;13,125;253,477;23,145;363,281;0,547;0,234;0,469;0,781;43,468;43,468;-2,886;-2,886;1,406;303,75;12,656;5,234;14,406;71,016;4,297;3,125
05/01/2019;13:00:00;1037,305;9,063;13,125;254,883;29,59;343,75;0,547;0,234;0,469;0,938;43,468;43,468;-2,886;-2,886;358,594;299,531;8,438;11,793;14,078;66,797;5,469;3,906
05/01/2019;14:00:00;1036,816;9,326;13,125;242,578;33,105;308,594;0,625;0,391;0,469;0,859;43,468;43,468;-2,886;-2,886;345,938;300,938;8,438;12,063;14,078;69,609;5,859;4,297
05/01/2019;15:00:00;1037,305;9,59;12,969;239,414;35,156;128,906;0,547;0,313;0,469;0,938;43,468;43,468;-2,886;-2,886;344,531;299,531;9,844;12,961;14,078;56,25;3,906;2,734
05/01/2019;16:00:00;1037,305;9,766;12,813;243,984;32,227;35,156;0,547;0,313;0,391;0,781;43,468;43,468;-2,886;-2,886;340,313;300,938;1,406;12,152;14,242;54,141;4,492;3,125
05/01/2019;17:00:00;1037,305;9,766;12,656;239,414;35,449;3,906;0,547;0,313;0,391;0,781;43,468;43,468;-2,886;-2,886;340,313;299,531;7,031;12,602;14,242;68,906;5,078;3,516
05/01/2019;18:00:00;1037,793;9,502;12,656;243,281;36,914;0;0,469;0,234;0,391;0,781;43,468;43,468;-2,886;-2,886;336,094;298,125;358,594;11,793;14,242;111,094;4,297;3,125
05/01/2019;19:00:00;1038,281;9,502;12,656;0;0;0;0,547;0,313;0,391;0,781;43,468;43,468;-2,886;-2,886;336,094;299,531;357,188;10,895;14,300;111,797;3,516;2,344
05/01/2019;20:00:00;1038,281;8,975;12,5;253,477;23,73;0;0,469;0,313;0,391;0,703;43,468;43,468;-2,886;-2,886;336,094;306,563;358,594;11,164;14,406;158,906;2,93;2,148
05/01/2019;21:00:00;1038,281;9,063;12,656;256,641;21,094;0;0,391;0,234;0,391;0,625;43,468;43,468;-2,886;-2,886;338,906;302,344;355,781;12,063;14,242;151,172;3,125;1,953
05/01/2019;22:00:00;1038,77;8,623;12,5;266,484;12,891;0;0,547;0,313;0,391;0,703;43,468;43,468;-2,886;-2,886;329,063;298,125;354,375;11,883;14,242;185,625;3,32;2,539
05/01/2019;23:00:00;1038,77;8,975;12,5;268,945;9,668;0;0,547;0,391;0,391;0,781;43,468;43,468;-2,886;-2,886;324,844;303,75;348,75;10,895;14,242;184,219;3,906;1,563
06/01/2019;0:00:00;1038,281;8,975;12,5;244,336;5,859;0;0,547;0,391;0,469;0,938;43,468;43,468;-2,886;-2,886;326,25;299,531;348,75;11,344;14,078;307,266;4,297;2,344
06/01/2019;1:00:00;1037,793;8,887;12,5;199,688;6,445;0;0,469;0,234;0,469;0,625;43,468;43,468;-2,886;-2,886;338,906;303,75;351,563;11,793;14,078;338,203;3,711;1,563
06/01/2019;2:00:00;1037,793;9,063;12,5;211,992;4,688;0;0,547;0,234;0,469;0,703;43,468;43,468;-2,886;-2,886;341,719;300,938;357,188;10,895;14,078;16,172;3,711;1,367
06/01/2019;3:00:00;1037,793;8,359;12,5;244,336;14,941;0;0,547;0,234;0,547;0,938;43,468;43,468;-2,886;-2,886;352,969;306,563;1,406;4,875;14,078;186,328;4,492;2,93
06/01/2019;4:00:00;1037,305;8,799;12,5;242,227;19,629;0;0,625;0,234;0,625;1,25;43,468;43,468;-2,886;-2,886;355,781;302,344;5,625;5,055;14,242;83,672;2,539;0,781
06/01/2019;5:00:00;1037,305;8,447;12,5;239,414;25,488;0;0,625;0,313;0,547;0,781;43,468;43,468;-2,886;-2,886;337,5;293,906;355,781;10,984;14,242;161,016;3,125;1,953
06/01/2019;6:00:00;1037,305;8,184;12,5;240,82;26,953;0;0,547;0,234;0,469;0,781;43,468;43,468;-2,886;-2,886;338,906;296,719;352,969;11,164;14,242;171,563;4,492;2,734
06/01/2019;7:00:00;1037,793;8,184;12,5;233,789;26,367;0;0,547;0,313;0,469;0,781;43,468;43,468;-2,886;-2,886;330,469;299,531;355,781;11,793;14,242;54,844;6,445;4,688
06/01/2019;8:00:00;1038,281;7,744;12,344;247,852;23,438;7,813;0,625;0,391;0,547;0,938;43,468;43,468;-2,886;-2,886;326,25;302,344;358,594;17,363;14,078;59,766;6,641;4,688
06/01/2019;9:00:00;1039,258;7,832;12,5;274,57;19,336;42,969;0,547;0,391;0,547;0,938;43,468;43,468;-2,886;-2,886;327,656;302,344;2,813;16,285;13,914;57,656;5,273;3,516
06/01/2019;10:00:00;1039,258;7,92;12,5;284,414;17,285;85,938;0,625;0,469;0,469;1,016;43,468;43,468;-2,886;-2,886;329,063;306,563;1,406;16,016;14,078;56,953;4,492;2,344
06/01/2019;11:00:00;1039,258;8,096;12,656;303,75;11,426;101,563;0,703;0,547;0,469;0,938;43,468;43,468;-2,886;-2,886;324,844;313,594;354,375;15,746;14,078;178,594;2,148;1,172
06/01/2019;12:00:00;1038,77;7,92;12,656;354,023;4,688;144,531;1,016;0,859;0,469;1,25;43,468;43,468;-2,886;-2,886;319,219;307,969;358,594;15,746;13,914;21,094;3,711;1,563
06/01/2019;13:00:00;1038,281;8,008;12,813;59,063;4,688;164,063;0,859;0,703;0,391;1,172;43,468;43,468;-2,885;-2,885;315;305,156;354,375;16,285;13,914;62,578;3,516;1,953
06/01/2019;14:00:00;1037,793;7,92;12,813;105,117;4,395;132,813;1,016;0,938;0,469;1,641;43,468;43,468;-2,885;-2,885;310,781;307,969;347,344;15,746;14,078;45,703;3,906;1,758
06/01/2019;15:00:00;1037,793;7,92;12,656;149,766;5,273;66,406;1,328;1,25;0,469;1,719;43,468;43,468;-2,886;-2,886;309,375;307,969;340,313;15,477;13,914;23,906;5,078;2,344
06/01/2019;16:00:00;1038,281;7,744;12,656;213,75;10,547;15,625;0,938;0,859;0,391;1,406;43,468;43,468;-2,886;-2,886;305,156;300,938;352,969;15,027;14,078;65,391;5,664;3,32
06/01/2019;17:00:00;1037,793;8,184;12,5;215,156;10,84;3,906;1,016;0,938;0,391;1,563;43,468;43,468;-2,886;-2,886;303,75;300,938;350,156;15,746;14,078;68,203;6,836;4,102
06/01/2019;18:00:00;1038,281;8,008;12,5;222,188;12,305;0;1,172;1,094;0,391;1,641;43,468;43,468;-2,886;-2,886;309,375;306,563;15,469;15,027;14,078;87,891;5,078;3,32
06/01/2019;19:00:00;1038,281;8,184;12,5;236,25;16,113;0;1,172;1,172;0,469;2,5;43,468;43,468;-2,886;-2,886;302,344;298,125;1,406;14,848;14,078;70,313;5,078;2,734
06/01/2019;20:00:00;1038,77;8,096;12,5;272,813;11,719;0;1,172;1,094;0,391;1,797;43,468;43,468;-2,886;-2,886;302,344;299,531;355,781;14,219;13,914;99,141;3,32;1,758
06/01/2019;21:00:00;1038,77;8,008;12,344;299,883;9,375;0;1,016;0,938;0,469;1,406;43,468;43,468;-2,886;-2,886;306,563;302,344;357,188;13,859;13,914;38,672;7,031;4,883
06/01/2019;22:00:00;1038,77;8,008;12,344;331,523;7,617;0;1,328;1,25;0,547;1,953;43,468;43,468;-2,886;-2,886;306,563;302,344;355,781;14,398;13,914;36,563;6,055;4,102
06/01/2019;23:00:00;1038,77;7,832;12,344;3,867;2,051;0;1,172;1,094;0,469;1,953;43,468;43,468;-2,886;-2,886;309,375;305,156;2,813;14,398;13,914;34,453;5,664;3,516
07/01/2019;0:00:00;1038,77;7,832;12,344;114,609;8,203;0;1,25;1,172;0,469;1,719;43,468;43,468;-2,885;-2,885;303,75;299,531;357,188;14,668;13,914;3,516;5,078;2,93
07/01/2019;1:00:00;1038,281;7,832;12,344;80,508;11,133;0;1,328;1,25;0,469;1,797;43,468;43,468;-2,885;-2,885;306,563;303,75;358,594;14,668;13,914;18,281;4,492;3,125
07/01/2019;2:00:00;1038,281;7,92;12,344;110,039;14,941;0;1,172;1,094;0,469;1,563;43,468;43,468;-2,885;-2,885;306,563;303,75;355,781;13,5;14,078;356,484;6,055;3,906
07/01/2019;3:00:00;1038,281;8,008;12,344;132,891;13,77;0;1,172;1,094;0,547;1,797;43,468;43,468;-2,885;-2,885;306,563;302,344;355,781;13,32;14,078;33,047;6,25;4,297
07/01/2019;4:00:00;1038,281;8,096;12,344;136,406;9,082;0;1,328;1,328;0,469;1,797;43,468;43,468;-2,885;-2,885;305,156;302,344;341,719;13,32;14,078;49,219;4,883;3,125
07/01/2019;5:00:00;1037,793;8,008;12,344;142,031;8,496;0;1,094;1,016;0,469;1,641;43,468;43,468;-2,886;-2,886;307,969;305,156;343,125;13,5;14,078;35,859;8,984;5,078
07/01/2019;6:00:00;1038,281;7,217;12,344;175,781;8,496;0;1,406;1,328;0,547;2,109;43,468;43,468;-2,886;-2,886;306,563;306,563;345,938;13,68;14,078;43,594;11,719;8,203
07/01/2019;7:00:00;1038,77;7,217;12,344;180;6,738;0;1,406;1,328;0,781;1,953;43,468;43,468;-2,886;-2,886;307,969;302,344;358,594;12,602;14,078;54,844;9,18;6,25
07/01/2019;8:00:00;1039,258;7,305;12,344;177,188;1,758;7,813;1,641;1,484;0,859;2,891;43,468;43,468;-2,886;-2,886;317,813;306,563;11,25;14,398;13,914;52,734;9,961;7,422
07/01/2019;9:00:00;1040,234;7,393;12,344;147,305;1,465;31,25;1,563;1,328;0,859;2,266;43,468;43,468;-2,886;-2,886;315;302,344;18,281;12,602;14,078;82,266;6,445;4,492
07/01/2019;10:00:00;1040,234;7,48;12,344;67,148;4,98;35,156;1,406;1,172;0,859;2,422;43,469;43,469;-2,886;-2,886;322,031;306,563;16,875;13,68;14,078;99,844;7,813;5,078
07/01/2019;11:00:00;1040,234;7,393;12,344;66,094;14,355;50,781;1,406;1,172;0,859;2,344;43,468;43,468;-2,885;-2,885;320,625;302,344;12,656;12,961;14,078;130,781;5,859;3,711
07/01/2019;12:00:00;1039,258;7,217;12,5;70,313;18,75;74,219;1,484;1,25;0,781;1,953;43,468;43,468;-2,885;-2,885;320,625;309,375;8,438;13,68;14,078;170,859;6,445;4,297
07/01/2019;13:00:00;1038,281;7,48;12,5;72,773;16,992;54,688;1,328;1,172;0,703;2,344;43,468;43,468;-2,885;-2,885;316,406;305,156;4,219;14,219;14,078;182,109;4,883;3,125
07/01/2019;14:00:00;1038,281;7,656;12,5;90,352;18,457;97,656;1,172;1,094;0,547;1,641;43,468;43,468;-2,885;-2,885;317,813;313,594;2,813;14,219;14,242;125,156;4,688;3,125
07/01/2019;15:00:00;1038,281;7,656;12,5;113,555;15,234;85,938;1,172;1,016;0,547;2,266;43,468;43,468;-2,885;-2,885;313,594;309,375;337,5;14,219;14,242;86,484;3,711;1,172
07/01/2019;16:00:00;1038,281;7,744;12,5;121,992;13,77;27,344;1,016;0,938;0,469;1,719;43,468;43,468;-2,885;-2,885;310,781;307,969;340,313;12,781;14,242;108,984;2,539;0,977
07/01/2019;17:00:00;1038,281;7,832;12,344;118,477;10,254;0;1,094;1,016;0,469;1,563;43,468;43,468;-2,885;-2,885;310,781;306,563;336,094;11,344;14,242;85,078;5,078;2,539
07/01/2019;18:00:00;1038,281;7,832;12,344;100,195;8,496;0;1,016;0,938;0,469;1,641;43,468;43,468;-2,886;-2,886;305,156;302,344;326,25;13,68;14,242;92,813;5,078;3,125
07/01/2019;19:00:00;1038,77;7,656;12,344;101,602;7,031;0;1,25;1,172;0,469;1,953;43,468;43,468;-2,886;-2,886;312,188;310,781;317,813;13,68;14,078;168,75;4,102;2,734
07/01/2019;20:00:00;1038,77;7,568;12,344;79,102;4,395;0;1,094;1,016;0,391;1,406;43,469;43,469;-2,886;-2,886;309,375;307,969;316,406;13,32;14,078;198,281;4,492;3,125
07/01/2019;21:00:00;1038,77;7,48;12,344;65,742;9,082;0;0,938;0,781;0,469;1,328;43,469;43,469;-2,886;-2,886;310,781;307,969;320,625;13,5;14,078;189,141;4,883;3,711
07/01/2019;22:00:00;1038,281;7,744;12,344;63,984;12,598;0;1,016;0,938;0,469;1,406;43,468;43,468;-2,885;-2,885;310,781;309,375;319,219;13,141;14,078;159,609;2,93;1,758
07/01/2019;23:00:00;1038,281;7,92;12,344;79,102;17,285;0;0,938;0,859;0,391;1,406;43,468;43,468;-2,885;-2,885;315;312,188;326,25;13,32;14,078;171,563;2,93;1,172
08/01/2019;0:00:00;1037,793;8,008;12,344;81,563;19,922;0;0,859;0,781;0,391;1,563;43,468;43,468;-2,885;-2,885;315;313,594;322,031;12,781;14,078;185,625;1,367;0,391
08/01/2019;1:00:00;1037,793;8,184;12,344;89,297;21,387;0;0,781;0,625;0,469;1,328;43,468;43,468;-2,885;-2,885;320,625;316,406;330,469;12,961;14,078;78,047;2,539;1,172
08/01/2019;2:00:00;1037,793;8,271;12,344;97,031;23,438;0;0,938;0,859;0,391;1,328;43,468;43,468;-2,885;-2,885;316,406;313,594;331,875;12,781;14,078;135,703;1,758;0,195
08/01/2019;3:00:00;1037,305;8,271;12,344;109,688;19,336;0;0,781;0,703;0,391;1,172;43,468;43,468;-2,885;-2,885;316,406;313,594;330,469;12,512;14,078;195,469;2,93;1,758
08/01/2019;4:00:00;1037,305;8,359;12,344;114,258;15,82;0;0,859;0,781;0,391;1,563;43,468;43,468;-2,885;-2,885;316,406;313,594;336,094;12,602;14,078;175,078;3,125;1,953
08/01/2019;5:00:00;1036,328;8,184;12,344;116,367;9,961;0;0,781;0,703;0,391;1,172;43,468;43,468;-2,885;-2,885;319,219;317,813;323,438;12,512;13,914;184,219;5,078;3,711
08/01/2019;6:00:00;1036,328;8,184;12,344;84,375;4,688;0;0,859;0,781;0,469;1,25;43,468;43,468;-2,885;-2,885;315;315;313,594;12,602;13,914;182,813;3,516;2,539
08/01/2019;7:00:00;1036,816;8,096;12,344;37,266;2,93;0;0,859;0,781;0,391;1,484;43,469;43,469;-2,886;-2,886;315;313,594;317,813;12,602;13,914;168,75;4,102;2,734
08/01/2019;8:00:00;1036,816;8,096;12,344;52,031;2,637;3,906;0,781;0,703;0,469;1,25;43,469;43,469;-2,885;-2,885;322,031;317,813;334,688;12,512;13,914;188,438;3,32;2,344
08/01/2019;9:00:00;1037,305;8,359;12,344;23,555;5,273;39,063;0,781;0,703;0,469;1,406;43,469;43,469;-2,885;-2,885;322,031;317,813;331,875;12,332;13,914;199,688;4,883;3,906
08/01/2019;10:00:00;1037,305;8,359;12,5;24,258;7,324;62,5;0,703;0,625;0,391;1,094;43,469;43,469;-2,885;-2,885;312,188;303,75;330,469;12,063;13,914;191,953;4,297;2,539
08/01/2019;11:00:00;1037,305;8,711;12,5;41,133;16,406;78,125;0,781;0,703;0,469;1,563;43,468;43,468;-2,885;-2,885;317,813;315;319,219;12,152;13,914;180,703;4,492;2,539
08/01/2019;12:00:00;1036,328;8,975;12,656;52,031;17,578;109,375;0,703;0,625;0,391;1,094;43,468;43,468;-2,885;-2,885;315;312,188;323,438;11,164;13,914;200,391;4,688;2,93
08/01/2019;13:00:00;1035,352;9,15;12,5;70,313;15,234;54,688;0,703;0,625;0,469;1,094;43,468;43,468;-2,885;-2,885;315;310,781;322,031;12,063;14,078;194,063;4,688;3,711
08/01/2019;14:00:00;1034,375;9,502;12,5;74,18;16,699;58,594;0,703;0,547;0,469;0,938;43,468;43,468;-2,885;-2,885;319,219;316,406;326,25;11,883;13,914;220,781;4,102;2,734
08/01/2019;15:00:00;1034,375;9,766;12,344;84,023;16,699;15,625;0,625;0,391;0,469;0,859;43,468;43,468;-2,885;-2,885;319,219;316,406;326,25;11,344;13,914;261,563;4,883;3,32
08/01/2019;16:00:00;1033,887;10,029;12,344;85,43;14,355;11,719;0,625;0,547;0,391;0,938;43,468;43,468;-2,885;-2,885;315;309,375;330,469;10,984;13,914;284,063;7,617;5,078
08/01/2019;17:00:00;1033,887;10,469;12,344;96,68;11,426;0;0,547;0,391;0,391;0,859;43,468;43,468;-2,885;-2,885;317,813;316,406;320,625;11,883;13,914;288,984;7,617;5,469
08/01/2019;18:00:00;1033,398;10,645;12,344;99,492;8,203;0;0,703;0,547;0,469;1,328;43,468;43,468;-2,885;-2,885;315;312,188;319,219;11,344;13,914;278,438;8,203;6,25
08/01/2019;19:00:00;1033,398;10,205;12,344;88,594;7,324;0;0,703;0,547;0,547;1,094;43,468;43,468;-2,885;-2,885;316,406;310,781;310,781;11,613;13,914;280,547;9,57;6,836
08/01/2019;20:00:00;1033,398;9,678;12,344;111,094;5,273;0;0,703;0,469;0,625;1,094;43,468;43,468;-2,885;-2,885;312,188;317,813;299,531;11,793;13,914;272,109;9,18;6,836
08/01/2019;21:00:00;1032,91;9,59;12,344;131,484;6,445;3,906;0,625;0,391;0,625;1,172;43,468;43,468;-2,885;-2,885;305,156;315;293,906;10,984;13,914;261,563;10,742;8,203
08/01/2019;22:00:00;1032,91;9,326;12,344;118,125;7,91;0;0,781;0,391;0,781;1,172;43,468;43,468;-2,885;-2,885;299,531;312,188;289,688;3,797;13,914;260,859;10,352;8,203
08/01/2019;23:00:00;1032,422;9,238;12,344;114,609;8,789;3,906;1,016;0,547;0,938;1,484;43,468;43,468;-2,885;-2,885;296,719;313,594;286,875;12,063;13,914;258,75;10,938;8,984
09/01/2019;0:00:00;1031,445;9,502;12,344;90,703;15,234;3,906;0,938;0,391;0,938;1,406;43,468;43,468;-2,885;-2,885;292,5;309,375;285,469;4,066;13,914;263,672;11,719;9,57
09/01/2019;1:00:00;1030,957;9,854;12,344;94,219;20,508;0;1,016;0,391;1,016;1,406;43,468;43,468;-2,885;-2,885;298,125;302,344;293,906;4,156;13,914;270,703;11,914;9,375
09/01/2019;2:00:00;1030,469;9,678;12,344;100,195;16,699;3,906;1,172;0,547;1,172;1,953;43,468;43,468;-2,885;-2,885;305,156;317,813;299,531;4,336;13,914;271,406;11,133;8,789
09/01/2019;3:00:00;1030,469;9,854;12,344;95,273;17,871;3,906;1,25;0,469;1,25;1,953;43,468;43,468;-2,885;-2,885;316,406;309,375;310,781;4,695;13,750;269,297;11,914;8,984
09/01/2019;4:00:00;1029,492;9,941;12,344;90;16,992;0;1,25;0,391;1,328;2,031;43,468;43,468;-2,885;-2,885;319,219;316,406;312,188;4,875;13,750;265,078;11,719;9,375
09/01/2019;5:00:00;1028,516;10,293;12,344;94,922;14,648;0;1,172;0,469;1,25;1,797;43,468;43,468;-2,885;-2,885;322,031;309,375;316,406;5,145;13,750;270;12,305;9,375
09/01/2019;6:00:00;1028,516;10,645;12,344;82,266;12,891;0;1,406;0,469;1,406;2,266;43,468;43,468;-2,885;-2,885;316,406;303,75;312,188;5,684;13,586;270;10,938;8,398
09/01/2019;7:00:00;1028,027;11,348;12,344;72,773;4,98;0;1,484;0,469;1,484;2,344;43,468;43,468;-2,885;-2,885;324,844;313,594;320,625;5,684;13,586;310,078;8,008;5,078
09/01/2019;8:00:00;1028,516;11,699;12,344;65,742;3,516;11,719;1,328;0,391;1,328;1,953;43,468;43,468;-2,885;-2,885;327,656;305,156;327,656;6,043;13,586;317,109;7,813;5,859
09/01/2019;9:00:00;1029,004;11,348;12,344;104,063;2,344;54,688;1,172;0,391;1,172;1,797;43,468;43,468;-2,886;-2,886;326,25;306,563;326,25;5,953;13,586;9,141;8,789;6,836
09/01/2019;10:00:00;1029,492;11,084;12,5;109,688;1,465;101,563;1,172;0,391;1,172;1,641;43,468;43,468;-2,886;-2,886;320,625;306,563;326,25;5,773;13,586;13,359;9,57;7,031
09/01/2019;11:00:00;1029,492;10,82;12,5;117,07;4,102;132,813;1,094;0,313;1,172;1,719;43,468;43,468;-2,885;-2,885;330,469;316,406;337,5;6,762;13,586;11,25;8,594;6,445
09/01/2019;12:00:00;1029,492;10,82;12,656;79,102;4,395;156,25;1,25;0,391;1,25;1,875;43,468;43,468;-2,885;-2,885;334,688;305,156;341,719;5,504;13,586;7,734;8,203;6,445
09/01/2019;13:00:00;1028,027;10,732;12,5;96,68;2,637;78,125;1,328;0,391;1,328;2,266;43,468;43,468;-2,885;-2,885;336,094;315;341,719;6,402;13,750;359,297;7,813;5,273
09/01/2019;14:00:00;1027,539;10,469;12,5;117,422;6,445;85,938;1,25;0,469;1,25;1,797;43,468;43,468;-2,885;-2,885;331,875;312,188;341,719;6,313;13,586;357,188;7,227;5,078
09/01/2019;15:00:00;1027,539;10,557;12,5;91,055;3,809;58,594;1,172;0,391;1,172;1,797;43,468;43,468;-2,885;-2,885;334,688;310,781;340,313;6,223;13,586;355,781;6,641;5,078
09/01/2019;16:00:00;1027,051;10,293;12,5;138,867;3,223;31,25;1,172;0,547;1,094;1,563;43,468;43,468;-2,886;-2,886;333,281;312,188;340,313;10,805;13,586;16,875;8,594;6,445
09/01/2019;17:00:00;1027,051;10,029;12,344;204,609;6,445;3,906;1,094;0,469;1,094;1,797;43,468;43,468;-2,886;-2,886;334,688;315;345,938;5,953;13,586;21,094;9,57;7,227
09/01/2019;18:00:00;1027,539;10,117;12,344;222,539;7,91;0;1,172;0,469;1,094;1,875;43,468;43,468;-2,886;-2,886;334,688;310,781;344,531;6,223;13,586;10,547;10,352;7,227
09/01/2019;19:00:00;1027,539;10,205;12,344;233,438;10,254;0;1,328;0,547;1,25;1,875;43,468;43,468;-2,886;-2,886;334,688;312,188;343,125;6,043;13,586;7,734;8,984;6,836
09/01/2019;20:00:00;1027,539;8,887;12,344;263,672;12,305;0;1,406;0,469;1,406;2,188;43,468;43,468;-2,886;-2,886;338,906;306,563;344,531;6,402;13,586;15,469;11,523;8,203
09/01/2019;21:00:00;1027,539;9,15;12,344;291,445;14,941;3,906;1,25;0,547;1,25;1,953;43,468;43,468;-2,886;-2,886;330,469;317,813;337,5;6,133;13,750;13,359;6,25;4,492
09/01/2019;22:00:00;1027,539;10,029;12,344;290,742;8,203;0;1,328;0,547;1,25;1,797;43,468;43,468;-2,886;-2,886;333,281;313,594;340,313;5,953;13,750;14,766;10,742;8,008
09/01/2019;23:00:00;1027,539;9,941;12,344;265,43;4,102;0;1,25;0,391;1,25;1,797;43,468;43,468;-2,886;-2,886;340,313;309,375;348,75;6,223;13,750;14,063;10,156;7,031
10/01/2019;0:00:00;1027,539;9,854;12,344;0;0;0;1,484;0,547;1,406;3,047;43,468;43,468;-2,886;-2,886;343,125;310,781;350,156;6,402;13,700;21,094;8,594;6,641
10/01/2019;1:00:00;1027,051;9,678;12,344;287,227;0,879;0;1,484;0,391;1,484;2,266;43,468;43,468;-2,886;-2,886;343,125;324,844;348,75;6,043;13,750;33,75;8,984;6,445
10/01/2019;2:00:00;1027,051;9,678;12,344;240,82;0,879;0;1,406;0,469;1,406;2,188;43,468;43,468;-2,886;-2,886;344,531;310,781;352,969;6,313;13,750;36,563;10,352;7,813
10/01/2019;3:00:00;1027,051;9,502;12,344;217,969;0,879;0;1,484;0,391;1,484;2,344;43,468;43,468;-2,886;-2,886;350,156;312,188;357,188;6,582;13,750;46,406;10,742;7,813
10/01/2019;4:00:00;1027,051;9,238;12,344;193,008;3,516;0;1,406;0,391;1,406;2,031;43,468;43,468;-2,886;-2,886;352,969;303,75;1,406;5,863;13,586;45,703;9,18;6,445
10/01/2019;5:00:00;1026,563;8,447;12,344;235,898;9,082;0;1,406;0,391;1,406;2,109;43,468;43,468;-2,886;-2,886;350,156;317,813;358,594;6,672;13,586;49,219;12,5;8,984
10/01/2019;6:00:00;1027,051;8,184;12,344;259,102;12,305;0;1,484;0,313;1,484;2,5;43,468;43,468;-2,886;-2,886;352,969;319,219;358,594;6,402;13,586;75,234;8,398;6,25
10/01/2019;7:00:00;1027,051;6,953;12,344;264,375;16,406;3,906;1,406;0,469;1,406;2,5;43,468;43,468;-2,886;-2,886;350,156;302,344;1,406;5,594;13,586;53,438;13,867;9,961
10/01/2019;8:00:00;1028,027;7,744;12,344;264,375;16,699;15,625;1,484;0,391;1,484;2,344;43,468;43,468;-2,886;-2,886;352,969;326,25;358,594;6,133;13,586;61,172;9,961;7,227
10/01/2019;9:00:00;1029,004;8,447;12,344;265,078;14,648;23,438;1,328;0,234;1,328;2,422;43,468;43,468;-2,886;-2,886;355,781;309,375;4,219;5,773;13,750;37,969;9,375;7,031
10/01/2019;10:00:00;1029,492;7,568;12,5;267,891;11,133;70,313;1,563;0,313;1,563;2,5;43,468;43,468;-2,886;-2,886;355,781;315;1,406;6,133;13,750;39,375;12,109;7,813
10/01/2019;11:00:00;1029,98;7,568;12,656;271,406;11,719;179,688;1,563;0,313;1,641;2,344;43,468;43,468;-2,886;-2,886;351,563;320,625;355,781;6,492;13,750;61,875;9,766;7,227
10/01/2019;12:00:00;1029,492;7,92;12,656;249,609;9,082;109,375;1,484;0,313;1,484;2,422;43,468;43,468;-2,886;-2,886;347,344;306,563;352,969;6,402;13,750;49,922;11,523;8,203
