Fecha;Hora;Airpressure;AirTemp;BatteryVolt;CardNo;Charged;CurrDir;CurrSpeed;Discharged;GlobalRadia;hm0;hm0a;hm0b;hmax;mdir;mdira;mdirb;sprtp;thhf;thmax;tm01;tm02;tm02a;tm02b;tp;WaterTemp;WindDir;WindGust;WindSP
29/08/2019;14:00:00;1020,779;21,895;13,496;1;0,328;259,453;14,063;0,164;643,555;1,328;0,977;1,016;1,953;322,031;320,625;331,172;31,992;56,25;10,078;8,672;7,969;11,367;4,98;11,895;19,9510;0;0;0
29/08/2019;15:00:00;1020,881;21,938;13,516;1;0,305;290,391;11,719;0,176;537,109;1,445;1,016;1,094;2,656;319,219;319,922;324,141;20,039;59,063;9,844;8,906;8,262;11,074;5,156;9,961;19,9510;0;0;0
29/08/2019;16:00:00;1021,086;22,026;13,506;1;0,281;289,688;13,477;0,164;378,906;1,406;0,977;1,055;1,953;317,813;319,922;324,844;23,906;58,359;11,602;8,672;8,027;11,133;4,98;11,133;19,9510;0;0;0
29/08/2019;17:00:00;1021,24;22,114;13,506;1;0,246;274,922;9,961;0,141;210,938;1,445;0,938;1,172;2,5;317,813;316,406;326,953;21,094;53,438;8,906;8,086;7,441;11,074;5,156;11,25;19,9510;0;0;0
29/08/2019;18:00:00;1021,548;22,29;13,496;1;0,188;263,672;11,133;0,094;95,703;1,523;1,094;1,133;2,578;324,141;321,328;338,906;20,391;44,297;9,492;7,969;7,207;11,133;4,688;11,133;19,9510;0;0;0
29/08/2019;19:00:00;1021,958;22,334;12,871;1;0;255,234;12,891;0,176;2,93;1,563;0,977;1,25;2,109;324,844;315;336,094;20,391;49,922;9,727;7,617;7,031;10,898;5,098;10,664;19,9510;0;0;0
29/08/2019;20:00:00;1022,471;22,29;12,744;1;0;236,953;7,031;0,258;1,953;1,641;1,055;1,289;2,813;323,438;314,297;330,469;19,336;49,922;8,672;7,617;7,148;10,723;5,215;10,43;19,9510;0;0;0
29/08/2019;21:00:00;1023,035;22,246;12,686;1;0;232,031;8,203;0,258;1,953;1,563;0,898;1,328;2,266;327,656;318,516;333,984;20,742;45;9,375;7,266;6,797;10,723;5,273;10,43;19,9510;0;0;0
29/08/2019;22:00:00;1023,342;22,202;12,695;1;0;249,609;6,445;0,258;1,953;1,406;0,742;1,211;2,109;331,172;319,922;340,313;24,609;49,922;7,148;6,914;6,387;10,957;5,098;11,367;19,9510;0;0;0
29/08/2019;23:00:00;1023,291;21,982;12,695;1;0;248,203;7,617;0,258;1,953;1,406;0,82;1,172;1,875;335,391;330,469;342,422;22,852;35,859;6,094;6,914;6,445;10,723;5,039;10,43;19,9510;0;0;0
30/08/2019;0:00:00;1023,035;21,763;12,666;1;0;261,563;6,445;0,258;1,953;1,406;0,898;1,133;2,266;332,578;320,625;341,719;24,258;34,453;9,375;7,383;6,738;11,074;5,039;11,25;19,9510;0;0;0
30/08/2019;1:00:00;1022,727;21,675;12,637;1;0;219,375;9,375;0,258;1,953;1,289;0,703;1,094;2,031;338,203;321,328;346,641;26,367;33,75;9,141;6,914;6,387;10,781;4,98;10,43;19,9510;0;0;0
30/08/2019;2:00:00;1022,266;21,719;12,656;1;0;250,313;8,203;0,258;1,953;1,289;0,742;1,094;1,875;327,656;319,219;333,984;25,313;43,594;9,961;7,266;6,797;10,84;5,156;10,137;19,9510;0;0;0
30/08/2019;3:00:00;1021,958;21,807;12,676;1;0;236,953;4,102;0,258;0,977;1,25;0,703;1,055;1,797;327,656;317,109;337,5;23,555;35,859;9,375;7,383;6,797;10,898;5,156;11,25;19,9510;0;0;0
30/08/2019;4:00:00;1021,702;21,631;12,627;1;0;350,859;2,93;0,258;0,977;1,25;0,781;0,977;2,109;331,875;322,031;341,719;23,203;28,828;9,023;7,383;6,68;10,898;5,039;10,371;19,9510;0;0;0
30/08/2019;5:00:00;1021,702;21,147;12,637;1;0;166,641;2,93;0,258;1,953;1,211;0,703;1,016;1,797;324,844;311,484;333,281;19,688;38,672;9,258;7,5;6,973;10,84;5,449;10,898;19,9510;0;0;0
30/08/2019;6:00:00;1021,907;20,972;12,627;1;0;180,703;4,688;0,234;23,438;1,133;0,664;0,938;1,797;323,438;312,891;332,578;18,633;47,813;8,086;7,383;6,855;10,781;5,273;11,016;19,9510;0;0;0
30/08/2019;7:00:00;1022,266;21,016;12,949;1;0,129;229,219;4,688;0,047;143,555;1,133;0,586;1,016;1,719;326,953;319,219;331,172;28,477;86,484;7,852;7,5;7,09;10,723;5,742;9,668;19,9510;0;0;0
30/08/2019;8:00:00;1022,573;21,543;13,301;1;0,457;204,609;6,445;0,012;304,688;1,133;0,508;1,016;1,563;324,141;311,484;328,359;20,742;82,266;9,141;7,266;6,797;10,488;5,684;10,254;19,9510;0;0;0
30/08/2019;9:00:00;1022,83;22,378;13,506;1;0,996;241,875;16,406;0,012;415,039;1,055;0,547;0,938;1,641;325,547;317,109;327,656;22,5;6,328;8,906;7,5;7,09;10,605;5,742;10,137;19,9510;0;0;0
30/08/2019;10:00:00;1022,471;22,026;13,379;1;0,68;254,531;18,75;0,094;254,883;1,094;0,391;1,016;1,953;317,813;308,672;319,922;19,688;359,297;8,32;7,5;7,09;10,664;6,211;8,555;19,9510;0;0;0
30/08/2019;11:00:00;1021,702;22,07;13,496;1;0,539;270,703;20,508;0,094;540,039;0,859;0,391;0,82;1,484;326,953;315;330,469;30,234;21,094;9,492;6,563;6,211;10,488;5,332;10,254;19,9510;0;0;0
30/08/2019;12:00:00;1021,24;21,938;13,506;1;0,422;279,844;16,406;0,141;730,469;1,016;0,508;0,938;1,953;325,547;319,922;329,063;24,258;26,719;9,141;7,148;6,738;10,43;5,625;10,371;19,9510;0;0;0
30/08/2019;13:00:00;1020,522;21,938;13,486;1;0,34;247,5;11,133;0,152;715,82;1,016;0,43;0,938;1,719;324,844;320,625;329,063;22,852;33,047;9,258;7,383;6,914;10,371;5,859;9,727;19,9510;0;0;0
30/08/2019;14:00:00;1019,958;21,982;13,525;1;0,316;272,109;15,82;0,176;652,344;0,898;0,313;0,898;1,641;329,766;319,219;333,984;29,883;32,344;8,789;7,148;6,68;10,84;5,684;9,492;19,9510;0;0;0
30/08/2019;15:00:00;1019,548;21,895;13,506;1;0,293;268,594;11,719;0,176;543,945;0,898;0,313;0,859;1,406;327,656;316,406;331,875;21,094;30,938;9,023;7,031;6,621;10,547;5,449;9,551;19,9510;0;0;0
30/08/2019;16:00:00;1019,446;21,982;13,496;1;0,27;296,016;11,133;0,164;358,398;0,977;0,43;0,898;1,406;327,656;314,297;332,578;18,633;37,969;8,906;7,266;6,797;10,547;5,273;9,844;19,9510;0;0;0
30/08/2019;17:00:00;1019,6;21,938;13,506;1;0,246;324,844;5,273;0,152;227,539;0,898;0,313;0,859;1,406;325,547;316,406;331,875;29,531;42,188;7,266;6,914;6,504;10,957;5,273;9,727;19,9510;0;0;0
30/08/2019;18:00:00;1019,446;21,938;13,477;1;0,188;242,578;4,102;0,105;75,195;0,977;0,43;0,898;1,641;324,844;312,891;329,766;27,773;35,859;8,672;7,5;6,973;10,723;5,625;9,551;19,9510;0;0;0
30/08/2019;19:00:00;1019,343;21,631;12,959;1;0,012;226,406;1,758;0,141;1,953;0,977;0,43;0,938;1,875;325,547;321,328;329,063;18,984;31,641;8,672;7,383;6,914;10,723;5,625;9,551;19,9510;0;0;0
30/08/2019;20:00:00;1019,6;21,631;12,695;1;0;217,266;2,93;0,258;0;1,016;0,469;0,938;1,484;319,219;310,078;322,031;19,688;15,469;8,438;7,617;7,148;10,488;5,801;10,02;19,9510;0;0;0
30/08/2019;21:00:00;1020,01;21,104;12,686;1;0;255,234;23,438;0,258;0,977;1,016;0,469;0,898;1,328;317,109;310,078;319,922;26,719;336,797;9,141;7,734;7,266;10,723;5,977;9,668;19,9510;0;0;0
30/08/2019;22:00:00;1019,702;20,796;12,715;1;0;267,188;30,469;0,258;0;0,977;0,391;0,898;1,484;313,594;316,406;315;29,531;349,453;8,203;7,734;7,324;10,781;6,152;9,668;19,9510;0;0;0
30/08/2019;23:00:00;1019,189;20,752;12,686;1;0;273,516;24,609;0,258;0;1,055;0,547;0,938;1,406;317,109;316,406;319,219;22,5;333,984;9,375;8,203;7,734;10,723;6,211;9,727;19,9510;0;0;0
31/08/2019;0:00:00;1018,728;20,488;12,676;1;0;278,438;19,922;0,258;0;1,172;0,664;0,977;1,484;317,109;315;317,813;20,391;336,797;9,492;8,438;7,969;10,547;6,27;10,254;19,9510;0;0;0
31/08/2019;1:00:00;1018,113;20,313;12,666;1;0;264,375;11,133;0,258;0;1,172;0,742;0,938;1,719;317,813;316,406;319,219;15,469;335,391;9,375;8,672;8,203;11,016;6,328;11,484;19,9510;0;0;0
31/08/2019;2:00:00;1017,446;20,049;12,646;1;0;272,813;9,961;0,258;0,977;1,055;0,625;0,859;2,109;319,922;319,922;320,625;32,344;93,516;9,375;8,32;7,793;10,898;6,328;10,254;19,9510;0;0;0
31/08/2019;3:00:00;1016,729;20,181;12,646;1;0;255,938;11,719;0,258;0;1,367;0,664;1,211;2,5;317,813;314,297;319,219;17,227;286,172;8,789;8,555;8,203;10,84;7,148;9,082;19,9510;0;0;0
31/08/2019;4:00:00;1016,472;20,313;12,656;1;0;270;16,992;0,258;0;1,445;0,898;1,172;2,188;318,516;315;320,625;17,93;221,484;8,555;8,906;8,555;11,133;7,148;11,484;19,9510;0;0;0
31/08/2019;5:00:00;1016,37;20,664;12,656;1;0;306,563;14,063;0,258;0;1,914;1,367;1,328;2,813;318,516;317,813;318,516;15,117;143,438;10,664;9,258;8,965;11,016;7,207;10,781;19,9510;0;0;0
31/08/2019;6:00:00;1016,626;20,093;12,676;1;0;338,906;5,273;0,234;28,32;1,836;1,133;1,445;2,734;315,703;313,594;317,813;20,742;163,125;9,844;8,672;8,438;10,664;6,973;10,547;19,9510;0;0;0
31/08/2019;7:00:00;1017,6;20,532;13,086;1;0,211;291,094;1,758;0,023;166,016;1,914;1,211;1,484;3,125;319,922;315,703;323,438;15,469;158,906;9,609;8,906;8,613;10,957;7,148;10,781;19,9510;0;0;0
31/08/2019;8:00:00;1018,113;20,884;13,428;1;0,527;210,234;11,719;0,012;295,898;1,68;1,172;1,211;2,813;318,516;314,297;322,031;15,469;190,547;10,195;8,906;8,496;11,016;6,621;11,133;19,9510;0;0;0
31/08/2019;9:00:00;1018,779;20,972;13,232;1;0,492;234,141;25,195;0,012;161,133;1,484;0,898;1,211;2,5;315;312,891;316,406;23,555;135,703;8,672;8,32;7,91;10,723;6,563;10,137;19,9510;0;0;0
31/08/2019;10:00:00;1019,036;21,104;12,988;1;0,117;250,313;25,195;0,023;68,359;1,68;1,094;1,25;2,344;313,594;315,703;312,188;17,227;237,656;10,547;8,789;8,438;11,016;6,738;10,898;19,9510;0;0;0
31/08/2019;11:00:00;1019,343;21,938;13,398;1;0,234;259,453;20,508;0,012;284,18;1,445;1,055;1,016;2,109;317,109;318,516;312,891;17,227;253,828;9,727;8,789;8,32;10,84;6,27;11,016;19,9510;0;0;0
31/08/2019;12:00:00;1019,446;22,202;13,535;1;0,773;234,141;25,781;0,07;509,766;1,406;1,094;0,898;2,266;319,219;323,438;319,922;17,578;317,109;9,961;9,141;8,672;11,016;6,152;11,25;19,9510;0;0;0
31/08/2019;13:00:00;1018,933;22,246;13,496;1;0,492;243,281;22,852;0,117;350,586;1,289;0,977;0,898;1,797;311,484;310,078;310,781;14,414;311,484;9,844;8,789;8,32;10,898;5,977;11,133;19,9510;0;0;0
31/08/2019;14:00:00;1018,215;22,202;13,428;1;0,316;227,813;21,094;0,082;141,602;1,602;1,25;1,016;2,188;315;312,891;317,813;15,469;303,047;10,078;9,375;8,965;11,191;6,504;11,133;19,9510;0;0;0
31/08/2019;15:00:00;1017,754;22,114;13,32;1;0,141;248,906;24,023;0,059;99,609;1,875;1,406;1,25;2,969;315;317,109;316,406;13,359;194,063;8,789;9,492;9,199;10,84;7,207;10,664;19,9510;0;0;0
31/08/2019;16:00:00;1017,651;21,851;12,881;1;0;260,156;19,336;0,129;27,344;1,523;1,016;1,133;2,344;317,109;317,109;317,109;21,445;213,047;9,258;9,023;8,672;10,898;7,031;10,898;19,9510;0;0;0
31/08/2019;17:00:00;1018,062;21,104;12,803;1;0;279,141;21,68;0,141;69,336;1,68;1,289;1,133;2,188;315,703;315;316,406;21,797;50,625;8,789;9,141;8,848;10,781;6,328;10,664;19,9510;0;0;0
31/08/2019;18:00:00;1018,318;21,104;12,725;1;0;267,188;25,781;0,152;7,813;1,797;1,25;1,328;2,813;322,031;324,141;318,516;19,688;71,719;9,844;9,141;8,789;10,781;6,621;10,781;19,9510;0;0;0
31/08/2019;19:00:00;1018,882;21,851;12,734;1;0;262,969;26,953;0,234;1,953;2,031;1,367;1,484;3,594;316,406;315,703;317,813;18,984;352,969;9,844;9,141;8,848;10,84;7,031;11,016;19,9510;0;0;0
31/08/2019;20:00:00;1019,497;21,895;12,676;1;0;260,156;24,609;0,258;0,977;1,914;1,133;1,563;3,516;317,109;320,625;317,813;24,961;276,328;9,375;8,789;8,496;10,781;7,148;10,254;19,9510;0;0;0
31/08/2019;21:00:00;1019,958;21,938;12,676;1;0;255,234;29,297;0,258;0,977;1,992;1,016;1,719;2,578;313,594;314,297;312,188;23,906;268,594;9,844;8,672;8,379;10,547;7,441;9,844;19,9510;0;0;0
31/08/2019;22:00:00;1019,907;21,895;12,656;1;0;260,859;24,023;0,258;0,977;1,758;1,016;1,445;2,344;312,891;313,594;310,781;18,984;315;9,844;8,555;8,203;10,781;6,797;9,668;19,9510;0;0;0
31/08/2019;23:00:00;1019,702;21,104;12,676;1;0;264,375;18,75;0,258;0,977;1,758;1,016;1,445;2,813;312,188;312,891;312,188;14,063;296,016;8,438;8,438;8,086;10,723;6,68;10,664;19,9510;0;0;0
01/09/2019;0:00:00;1019,497;20,664;12,656;1;0;267,891;15,234;0,258;0,977;1,602;1,016;1,25;2,344;315,703;319,922;315,703;19,688;352,266;8,672;8,086;7,734;10,488;6,152;10,43;19,9510;0;0;0
01/09/2019;1:00:00;1018,933;20,313;12,637;1;0;253,125;14,063;0,258;0,977;1,406;0,781;1,211;2,344;314,297;315;315,703;23,555;217,266;9,258;8,086;7,734;10,723;6,328;9,492;19,9510;0;0;0
01/09/2019;2:00:00;1018,677;20,532;12,617;1;0;225;12,305;0,258;0,977;1,602;1,094;1,211;2,578;313,594;314,297;315;22,148;170,859;9,609;8,555;8,203;10,605;6,445;10,43;19,9510;0;0;0
01/09/2019;3:00:00;1018,42;20,708;12,588;1;0;248,203;15,234;0,258;0,977;1,641;1,016;1,328;2,734;314,297;310,781;315,703;13,359;114,609;8,789;8,555;8,145;10,723;6,738;10,664;19,9510;0;0;0
01/09/2019;4:00:00;1017,754;20,62;12,617;1;0;270;15,234;0,258;0,977;1,484;0,742;1,289;2,578;315;310,781;317,109;27,422;332,578;8,789;8,203;7,852;10,664;6,797;9,727;19,9510;0;0;0
01/09/2019;5:00:00;1017,703;20,4;12,627;1;0;284,063;10,547;0,258;0,977;1,641;0,938;1,367;2,422;318,516;314,297;321,328;16,875;97,734;8,555;8,438;8,145;11,016;6,797;8,906;19,9510;0;0;0
01/09/2019;6:00:00;1018,215;20,576;12,588;1;0;208,828;9,375;0,258;5,859;1,719;1,094;1,367;2,578;315,703;314,297;315,703;20,742;137,813;9,023;8,906;8,496;10,898;6,855;9,961;19,9510;0;0;0
01/09/2019;7:00:00;1018,677;20,4;12,607;1;0;211,641;20,508;0,246;9,766;1,914;1,367;1,367;3,125;315,703;310,781;317,109;18,281;125,156;10,078;9,023;8,672;10,723;6,914;10,781;19,9510;0;0;0
01/09/2019;8:00:00;1018,933;20,313;12,617;1;0;225;18,164;0,176;24,414;1,758;1,25;1,25;2,578;313,594;314,297;313,594;18,984;172,969;8,789;8,906;8,496;10,723;6,68;10,254;19,9510;0;0;0
01/09/2019;9:00:00;1019,651;20,225;12,861;1;0,105;249,609;10,547;0,047;112,305;1,875;1,25;1,406;2,969;315;310,078;317,109;27,422;223,594;9,375;8,789;8,496;10,723;6,914;10,371;19,9510;0;0;0
01/09/2019;10:00:00;1020,215;19,917;12,803;1;0,07;225,703;12,305;0,012;112,305;1,914;1,328;1,406;2,813;308,672;305,156;312,188;23,555;245,391;9,258;8,906;8,555;10,723;6,621;10,43;19,9510;0;0;0
01/09/2019;11:00:00;1020,215;20,181;12,695;1;0,035;245,391;7,617;0,094;40,039;1,602;0,82;1,367;2,266;305,859;305,156;303,047;20,391;243,281;9,258;8,555;8,203;10,664;7,09;10,137;19,9510;0;0;0
01/09/2019;12:00:00;1020,522;21,06;13,389;1;0,82;174,375;4,688;0,035;615,234;1,523;0,664;1,406;2,031;307,266;304,453;303,047;16,523;251,016;9,492;7,734;7,266;10,723;5,859;9,199;19,9510;0;0;0
01/09/2019;13:00:00;1019,548;20,225;13,047;1;0,375;163,828;14,063;0,059;149,414;1,641;0,977;1,367;2,5;314,297;312,891;311,484;23,203;279,141;9,375;7,852;7,383;10,605;5,449;10,371;19,9510;0;0;0
01/09/2019;14:00:00;1019,805;19,785;12,93;1;0,152;191,953;23,438;0,07;46,875;1,367;0,625;1,328;1,953;308,672;307,266;313,594;21,094;355,078;9,258;7,383;6,914;10,605;4,922;8,555;19,9510;0;0;0
01/09/2019;15:00:00;1020,061;18,906;13,086;1;0,164;220,078;34,57;0,07;145,508;1,602;0,703;1,523;2,656;332,578;315;340,313;31,992;15,469;7,969;6,094;5,625;10,723;4,57;10,137;19,9510;0;0;0
01/09/2019;16:00:00;1020,369;19,082;12,861;1;0,059;239,766;33,398;0,094;24,414;1,797;0,742;1,719;2,422;333,984;319,922;338,906;32,344;25,313;5,508;6,563;6,211;10,547;5,156;10,02;19,9510;0;0;0
01/09/2019;17:00:00;1020,881;18,994;12,764;1;0,012;262,266;31,055;0,105;27,344;1,875;0,742;1,758;2,891;333,281;317,813;339,609;26,367;23,203;8,203;6,68;6,328;10,547;5,273;10,43;19,9510;0;0;0
01/09/2019;18:00:00;1021,599;18,379;12,754;1;0;266,484;28,125;0,188;18,555;1,953;0,547;1,914;3,125;329,063;318,516;331,875;22,148;22,5;6,914;6,563;6,27;10,488;5,566;6,68;19,9510;0;0;0
01/09/2019;19:00:00;1022,368;19,829;12,695;1;0;286,875;25,195;0,234;1,953;1,836;0,586;1,758;2,422;322,734;307,266;326,25;34,102;45,703;8,906;6,563;6,27;10,313;5,508;9,727;19,9510;0;0;0
01/09/2019;20:00:00;1023,291;19,917;12,627;1;0;270;14,648;0,258;0,977;1,719;0,586;1,68;2,969;325,547;304,453;331,172;23,555;23,906;6,211;6,445;6,094;10,488;5,215;9,551;19,9510;0;0;0
01/09/2019;21:00:00;1024,624;19,873;12,627;1;0;256,641;12,305;0,258;0,977;1,836;0,547;1,797;2,422;322,734;303,047;326,25;23,555;21,797;7,383;6,563;6,211;10,43;5,508;9,551;19,9510;0;0;0
01/09/2019;22:00:00;1024,983;19,741;12,607;1;0;215,156;12,305;0,258;0,977;1,758;0,43;1,758;2,344;324,141;307,969;326,25;22,852;11,25;6,914;6,563;6,27;10,547;5,566;7,676;19,9510;0;0;0
01/09/2019;23:00:00;1025,034;19,653;12,568;1;0;234,844;18,75;0,258;0,977;1,797;0,313;1,836;2,734;321,328;297,422;324,141;28,125;1,406;7,617;6,563;6,328;10,664;5,684;9,492;19,9510;0;0;0
02/09/2019;0:00:00;1024,932;19,653;12,588;1;0;220,781;16,992;0,258;0,977;1,602;0,352;1,602;2,266;319,922;306,563;323,438;31,992;12,656;7,148;6,563;6,27;10,605;5,508;9,551;19,9510;0;0;0
02/09/2019;1:00:00;1024,675;19,478;12,588;1;0;215,859;22,266;0,258;0;1,484;0,234;1,523;2,422;322,734;303,047;325,547;28,477;35,859;6,68;6,445;6,211;10,898;5,508;8,73;19,9510;0;0;0
02/09/2019;2:00:00;1024,521;19,346;12,559;1;0;223,594;21,68;0,258;0;1,563;0,469;1,563;2,813;324,141;308,672;327,656;21,094;18,984;6,68;6,563;6,27;10,664;5,449;8,32;19,9510;0;0;0
02/09/2019;3:00:00;1024,265;19,39;12,578;1;0;232,734;15,234;0,258;0,977;1,445;0,273;1,445;2,031;324,141;317,109;326,953;18,281;355,078;7,031;6,563;6,211;10,957;5,508;8,965;19,9510;0;0;0
02/09/2019;4:00:00;1023,752;19,346;12,568;1;0;249,609;16,406;0,258;0,977;1,406;0,391;1,367;2,344;322,734;319,219;325,547;22,148;355,781;6,445;6,445;6,152;10,547;5,332;9,141;19,9510;0;0;0
02/09/2019;5:00:00;1023,752;19,302;12,588;1;0;241,172;21,68;0,258;0;1,68;0,352;1,68;2,578;317,813;312,188;319,922;19,688;6,328;7,5;7,148;6,797;10,723;6,094;9,199;19,9510;0;0;0
02/09/2019;6:00:00;1024,111;19,434;12,617;1;0;274,219;16,992;0,234;28,32;1,602;0,391;1,563;2,344;322,734;320,625;324,844;27,773;8,438;7,969;6,797;6,445;10,84;5,742;8,262;19,9510;0;0;0
02/09/2019;7:00:00;1024,88;19,521;12,881;1;0,117;278,438;16,992;0,035;123,047;1,563;0,391;1,563;2,344;319,922;311,484;321,328;15,117;357,188;7,734;6,797;6,445;10,723;5,684;8,438;19,9510;0;0;0
02/09/2019;8:00:00;1025,393;19,609;12,871;1;0,117;290,391;8,203;0,012;89,844;1,523;0,352;1,523;2,188;320,625;312,891;322,734;27,07;2,813;5,391;6,563;6,211;10,488;5,566;9,316;19,9510;0;0;0
02/09/2019;9:00:00;1025,906;19,346;13,105;1;0,176;61,172;7,617;0,012;204,102;1,602;0,313;1,602;2,969;322,031;309,375;323,438;17,578;350,156;6,914;6,563;6,27;10,547;5,742;8,145;19,9510;0;0;0
02/09/2019;10:00:00;1026,572;19,214;13,584;1;0,832;158,906;11,133;0,035;642,578;1,367;0,195;1,406;1,797;319,219;303,047;321,328;16,875;354,375;6,563;6,328;6,035;10,43;5,449;7,207;19,9510;0;0;0
02/09/2019;11:00:00;1026,982;19,126;13,525;1;1,148;204,609;21,68;0,082;675,781;1,367;0,391;1,367;2,188;321,328;315,703;321,328;23,906;300,234;6,914;6,445;6,152;10,547;5,273;8,32;19,9510;0;0;0
02/09/2019;12:00:00;1026,675;19,521;13,369;1;0,949;215,859;17,578;0,094;295,898;1,25;0,273;1,25;1,797;318,516;314,297;317,813;21,445;273,516;5,977;6,445;6,094;10,84;5,391;9,668;19,9510;0;0;0
02/09/2019;13:00:00;1026,213;19,961;13,33;1;0,844;229,219;17,578;0,105;190,43;1,25;0,273;1,25;1,797;325,547;315;324,844;28,477;312,188;6,328;6,211;5,977;10,664;5,332;6,563;19,9510;0;0;0
02/09/2019;14:00:00;1025,649;19,917;13,496;1;0,715;217,266;18,75;0,105;672,852;1,25;0,313;1,25;1,875;334,688;313,594;336,094;30,586;317,813;7,266;6,094;5,918;10,43;5,273;6,328;19,9510;0;0;0
02/09/2019;15:00:00;1025,342;19,961;13,496;1;0,633;225,703;18,164;0,117;541,016;1,289;0,43;1,25;2,109;327,656;315,703;330,469;19,688;14,766;6,914;6,68;6,387;10,43;5,566;9,141;19,9510;0;0;0
02/09/2019;16:00:00;1024,983;20,137;13,477;1;0,516;240,469;24,023;0,117;397,461;1,289;0,43;1,211;1,797;326,953;319,219;328,359;15,82;35,156;7,031;6,914;6,621;10,313;5,801;9,961;19,9510;0;0;0
02/09/2019;17:00:00;1024,675;20,4;13,516;1;0,434;255,938;22,852;0,117;244,141;1,289;0,391;1,25;2,109;331,875;317,813;335,391;27,422;24,609;6,914;6,914;6,68;10,664;5,859;9,316;19,9510;0;0;0
02/09/2019;18:00:00;1024,521;20,576;13,457;1;0,316;275,625;21,68;0,082;78,125;1,445;0,43;1,406;1,953;333,281;323,438;336,797;28,477;37,969;6,797;7,031;6,68;10,43;5,801;9,316;19,9510;0;0;0
02/09/2019;19:00:00;1024,727;20,664;12,93;1;0,047;303,75;26,367;0,141;1,953;1,523;0,352;1,523;2,344;329,766;313,594;333,281;28,125;61,172;8,789;7,148;6,855;10,488;5,977;8,73;19,9510;0;0;0
02/09/2019;20:00:00;1025,393;20,576;12,764;1;0;0;0;0,258;0;1,719;0,43;1,68;2,813;329,766;317,109;332,578;23,555;42,891;7,5;7,266;6,973;10,488;6,211;9,492;19,9510;0;0;0
02/09/2019;21:00:00;1026,008;20,488;12,734;1;0;293,906;7,617;0,258;0;1,836;0,547;1,797;2,891;329,766;319,219;332,578;22,5;33,75;7,734;7,031;6,738;10,371;6,035;8,672;19,9510;0;0;0
02/09/2019;22:00:00;1026,316;20,4;12,744;1;0;189,844;2,93;0,258;0;1,875;0,352;1,875;2,422;329,063;317,813;331,875;18,633;30,234;8,086;6,914;6,621;10,664;6,035;8,672;19,9510;0;0;0
02/09/2019;23:00:00;1026,367;20,444;12,754;1;0;209,531;11,133;0,258;0;1,563;0,391;1,563;2,266;324,844;328,359;329,063;27,422;52,734;6,328;6,563;6,27;10,488;5,625;9,375;19,9510;0;0;0
03/09/2019;0:00:00;1026,316;19,082;12,715;1;0;236,953;8,789;0,258;0;1,445;0,313;1,445;2,031;329,063;318,516;332,578;21,445;28,125;5,156;6,328;6,035;10,488;5,391;8,555;19,9510;0;0;0
03/09/2019;1:00:00;1026,316;18,643;12,715;1;0;224,297;9,961;0,258;0;1,484;0,352;1,484;2,734;335,391;330,469;338,203;27,422;24,609;7,031;6,094;5,801;10,488;5,215;6,152;19,9510;0;0;0
03/09/2019;2:00:00;1025,854;18,73;12,695;1;0;258,75;17,578;0,258;0;1,367;0,313;1,367;2,344;335,391;319,219;338,203;14,766;18,281;6,445;5,977;5,684;10,43;5,098;9,727;19,9510;0;0;0
03/09/2019;3:00:00;1025,239;19,038;12,686;1;0;268,594;19,336;0,258;0;1,25;0,391;1,25;2,031;338,906;317,813;341,016;20,039;310,781;7,383;5,977;5,625;10,488;4,98;9,492;19,9510;0;0;0
03/09/2019;4:00:00;1024,778;17,939;12,666;1;0;265,781;19,336;0,258;0;1,25;0,352;1,25;1,797;338,906;312,891;341,719;18,633;353,672;6,328;6,094;5,801;10,371;5,098;9,141;19,9510;0;0;0
03/09/2019;5:00:00;1024,573;17,72;12,656;1;0;288,281;22,266;0,258;0;1,094;0,352;1,055;1,484;337,5;319,219;341,719;22,5;27,422;5,156;6,328;5,918;10,664;5,098;9,492;19,9510;0;0;0
03/09/2019;6:00:00;1024,778;17,852;12,695;1;0;300,234;20,508;0,223;17,578;1,211;0,313;1,211;1,797;338,906;319,219;342,422;14,414;31,641;7,148;6,563;6,152;10,605;5,566;8,438;19,9510;0;0;0
03/09/2019;7:00:00;1025,291;18,203;13,096;1;0,211;316,406;15,234;0,023;126,953;1,094;0,313;1,055;1,484;341,016;312,188;344,531;29,18;41,484;6,914;6,211;5,918;10,254;5,215;9,199;19,9510;0;0;0
03/09/2019;8:00:00;1025,957;18,687;13,848;1;0,832;315,703;9,961;0,012;319,336;1,094;0,234;1,094;1,563;341,719;311,484;345,938;28,828;47,813;5,977;6,328;5,977;10,43;5,332;9,375;19,9510;0;0;0
03/09/2019;9:00:00;1026,47;19,302;13,535;1;0,902;326,25;7,031;0,07;468,75;0,977;0,234;0,977;1,484;343,828;319,922;348,047;28,828;20,391;7,5;6,211;5,918;10,371;5,215;9,199;19,9510;0;0;0
03/09/2019;10:00:00;1026,982;19,697;13,496;1;0,633;222,891;10,547;0,117;598,633;0,977;0,195;0,977;1,641;336,797;310,781;339,609;30,938;55,547;7,148;6,68;6,27;10,43;5,625;9,141;19,9510;0;0;0
03/09/2019;11:00:00;1026,624;20,356;13,516;1;0,504;242,578;21,68;0,141;696,289;0,977;0,273;0,977;1,641;336,797;322,734;339,609;32,695;40,078;6,563;6,563;6,211;10,547;5,508;8,672;19,9510;0;0;0
